tot_fw_pk,tot_bw_pk,tot_l_fw_pkt,fw_pkt_l_max,fw_pkt_l_min,fw_pkt_l_avg,fw_pkt_l_std,tot_l_bw_pkt,bw_pkt_l_max,bw_pkt_l_min,bw_pkt_l_avg,bw_pkt_l_std,fl_dur,fw_fl_byt_s,bw_fl_byt_s,fw_iat_tot,fw_iat_avg,fw_iat_std,fw_iat_max,fw_iat_min,bw_iat_tot,bw_iat_avg,bw_iat_std,bw_iat_max,bw_iat_min,Label_code,Label_Desc
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0003509521484375,310583.652173913,175702016.0,4.1e-05,2.05e-05,2.8991378028648448e-05,4.1e-05,0.0,0.005605000000000001,0.0014012500000000002,0.002544720334994267,0.005211,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0003209114074707031,339657.60475482914,192149604.42199108,1.5e-05,7.5e-06,1.0606601717798212e-05,1.5e-05,0.0,0.0033039999999999996,0.0008259999999999999,0.0014124418572104126,0.00294,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00019478797912597656,559582.7858017136,316564709.36597306,3.8e-05,1.9e-05,2.6870057685088807e-05,3.8e-05,0.0,0.005411999999999999,0.0013529999999999998,0.0025520424500126686,0.005179,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00026488304138183594,411502.37263726373,232793310.12781277,4.6e-05,2.3e-05,3.252691193458119e-05,4.6e-05,0.0,0.005451,0.00136275,0.002521916516593415,0.005143,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00019884109497070312,548176.4220623501,310111951.50119907,3.8e-05,1.9e-05,2.6870057685088807e-05,3.8e-05,0.0,0.005499,0.00137475,0.002589703506195256,0.005257,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0003941059112548828,276575.3998790079,156463017.27283725,1.4e-05,7e-06,9.899494936611665e-06,1.4e-05,0.0,0.0055580000000000004,0.0013895000000000001,0.0024931572353142917,0.005126,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00022602081298828125,482256.47257383965,272820007.9662447,2.6e-05,1.3e-05,1.8384776310850234e-05,2.6e-05,0.0,0.005335,0.00133375,0.0024772704569074946,0.005047,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00019884109497070312,548176.4220623501,310111951.50119907,3.6e-05,1.8e-05,2.5455844122715712e-05,3.6e-05,0.0,0.005495,0.00137375,0.002586990320172587,0.005252,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00019979476928710938,545559.8281622912,308631703.522673,3.8e-05,1.9e-05,2.6870057685088807e-05,3.8e-05,0.0,0.005461,0.00136525,0.0025694147679967906,0.005217,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00035500526428222656,307037.7004701142,173696015.81732705,1.4e-05,7e-06,9.899494936611665e-06,1.4e-05,0.0,0.005462,0.0013655,0.002473403795043044,0.005068,0.0,0,Benign
