urb_id,urb_type,transfer_type,endpoint_number,urb_direction,device_number,bus_number,setup_request,data_flag,urb_sec,urb_usec,urb_status,urb_length,data_length,urb_unusedsetup_header,payload_data
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,64467,0,8,8,0,(0\, 248\, 254\, 0\, 248\, 255\, 254\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,64473,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,72429,0,8,8,0,(0\, 248\, 252\, 0\, 248\, 255\, 252\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,72437,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,80428,0,8,8,0,(0\, 248\, 252\, 0\, 248\, 255\, 252\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,80434,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,88428,0,8,8,0,(0\, 252\, 0\, 0\, 252\, 255\, 0\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,88436,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,96442,0,8,8,0,(0\, 252\, 254\, 0\, 252\, 255\, 254\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,96448,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,104428,0,8,8,0,(0\, 252\, 0\, 0\, 252\, 255\, 0\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,104434,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,112429,0,8,8,0,(0\, 254\, 254\, 0\, 254\, 255\, 254\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,112435,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,128521,0,8,8,0,(0\, 254\, 0\, 0\, 254\, 255\, 0\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,128530,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,136429,0,8,8,0,(0\, 255\, 255\, 0\, 255\, 255\, 255\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,136437,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,144536,0,8,8,0,(0\, 255\, 255\, 0\, 255\, 255\, 255\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,144541,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,296518,0,8,8,0,(0\, 4\, 2\, 0\, 4\, 0\, 2\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,296528,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,304418,0,8,8,0,(0\, 2\, 2\, 0\, 2\, 0\, 2\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,304424,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,312456,0,8,8,0,(0\, 4\, 2\, 0\, 4\, 0\, 2\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,312462,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,320418,0,8,8,0,(0\, 2\, 0\, 0\, 2\, 0\, 0\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,320424,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,328510,0,8,8,0,(0\, 2\, 2\, 0\, 2\, 0\, 2\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,328515,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,336418,0,8,8,0,(0\, 2\, 0\, 0\, 2\, 0\, 0\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,336426,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,344508,0,8,8,0,(0\, 1\, 1\, 0\, 1\, 0\, 1\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,344513,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,360511,0,8,8,0,(0\, 1\, 1\, 0\, 1\, 0\, 1\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,360518,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,368417,0,8,8,0,(0\, 2\, 2\, 0\, 2\, 0\, 2\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,368422,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,384417,0,8,8,0,(0\, 2\, 2\, 0\, 2\, 0\, 2\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,384424,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,400422,0,8,8,0,(0\, 2\, 0\, 0\, 2\, 0\, 0\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,400428,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,568457,0,8,8,0,(0\, 1\, 1\, 0\, 1\, 0\, 1\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,568468,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,576521,0,8,8,0,(0\, 2\, 2\, 0\, 2\, 0\, 2\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,576528,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,584455,0,8,8,0,(0\, 1\, 3\, 0\, 1\, 0\, 3\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,584463,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,592522,0,8,8,0,(0\, 3\, 3\, 0\, 3\, 0\, 3\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,592530,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,600457,0,8,8,0,(0\, 1\, 3\, 0\, 1\, 0\, 3\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,600463,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,608519,0,8,8,0,(0\, 1\, 3\, 0\, 1\, 0\, 3\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,608528,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,616459,0,8,8,0,(0\, 2\, 2\, 0\, 2\, 0\, 2\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,616465,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,624456,0,8,8,0,(0\, 0\, 4\, 0\, 0\, 0\, 4\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,624468,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,632458,0,8,8,0,(0\, 0\, 2\, 0\, 0\, 0\, 2\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,632465,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431241,688455,0,8,8,0,(0\, 1\, 1\, 0\, 1\, 0\, 1\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431241,688466,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
