urb_id,urb_type,transfer_type,endpoint_number,urb_direction,device_number,bus_number,setup_request,data_flag,urb_sec,urb_usec,urb_status,urb_length,data_length,urb_unusedsetup_header
18446632716636860800,S,3,1,8,7,2,45,60,1727432108,334338,4294967181,131072,0,0
18446632716636860800,C,3,1,8,7,2,45,68,1727432108,336706,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,336718,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,336735,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,336840,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,336855,0,31,0,0
18446632715074240704,S,3,1,8,7,2,45,60,1727432108,336859,4294967181,131072,0,0
18446632715074240704,C,3,1,8,7,2,45,68,1727432108,342717,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,342770,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,342812,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,342914,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,342954,0,31,0,0
18446632715074240704,S,3,1,8,7,2,45,60,1727432108,342958,4294967181,131072,0,0
18446632715074240704,C,3,1,8,7,2,45,68,1727432108,346628,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,346634,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,346650,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,346702,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,346715,0,31,0,0
18446632715074240704,S,3,1,8,7,2,45,60,1727432108,346717,4294967181,131072,0,0
18446632715074240704,C,3,1,8,7,2,45,68,1727432108,349614,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,349618,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,349769,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,349850,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,349863,0,31,0,0
18446632715074240704,S,3,1,8,7,2,45,60,1727432108,349899,4294967181,131072,0,0
18446632715074240704,C,3,1,8,7,2,45,68,1727432108,352319,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,352328,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,352624,0,13,13,0
